taxid,contig_count,total_bp,Name,Rank,FullLineage,FullLineageTaxIDs,FullLineageRanks
12092.0,1,7478,Hepatovirus A,species,Viruses;Riboviria;Orthornavirae;Pisuviricota;Pisoniviricetes;Picornavirales;Picornaviridae;Heptrevirinae;Hepatovirus;Hepatovirus A,10239;2559587;2732396;2732408;2732506;464095;12058;2946633;12091;12092,superkingdom;clade;kingdom;phylum;class;order;family;subfamily;genus;species
290314.0,1,7476,Sapovirus C12,no rank,Viruses;Riboviria;Orthornavirae;Pisuviricota;Pisoniviricetes;Picornavirales;Caliciviridae;Sapovirus;Sapporo virus;Sapovirus GII;Sapovirus C12,10239;2559587;2732396;2732408;2732506;464095;11974;95341;95342;515177;290314,superkingdom;clade;kingdom;phylum;class;order;family;genus;species;no rank;no rank
758863.0,1,7433,Sapovirus Hu/GI/Sapporo/MT-2010/1982,no rank,Viruses;Riboviria;Orthornavirae;Pisuviricota;Pisoniviricetes;Picornavirales;Caliciviridae;Sapovirus;Sapporo virus;Sapovirus GI;Sapovirus Hu/GI/Sapporo/MT-2010/1982,10239;2559587;2732396;2732408;2732506;464095;11974;95341;95342;515176;758863,superkingdom;clade;kingdom;phylum;class;order;family;genus;species;no rank;no rank
306586.0,1,7429,Enterovirus A89,serotype,Viruses;Riboviria;Orthornavirae;Pisuviricota;Pisoniviricetes;Picornavirales;Picornaviridae;Ensavirinae;Enterovirus;Enterovirus A;Enterovirus A89,10239;2559587;2732396;2732408;2732506;464095;12058;2946630;12059;138948;306586,superkingdom;clade;kingdom;phylum;class;order;family;subfamily;genus;species;serotype
47509.0,1,7426,Echovirus E21,serotype,Viruses;Riboviria;Orthornavirae;Pisuviricota;Pisoniviricetes;Picornavirales;Picornaviridae;Ensavirinae;Enterovirus;Enterovirus B;Echovirus E21,10239;2559587;2732396;2732408;2732506;464095;12058;2946630;12059;138949;47509,superkingdom;clade;kingdom;phylum;class;order;family;subfamily;genus;species;serotype
2487725.0,1,7423,Enterovirus B107,no rank,Viruses;Riboviria;Orthornavirae;Pisuviricota;Pisoniviricetes;Picornavirales;Picornaviridae;Ensavirinae;Enterovirus;Enterovirus B;Enterovirus B107,10239;2559587;2732396;2732408;2732506;464095;12058;2946630;12059;138949;2487725,superkingdom;clade;kingdom;phylum;class;order;family;subfamily;genus;species;no rank
318570.0,1,7423,Enterovirus B87,serotype,Viruses;Riboviria;Orthornavirae;Pisuviricota;Pisoniviricetes;Picornavirales;Picornaviridae;Ensavirinae;Enterovirus;Enterovirus B;Enterovirus B87,10239;2559587;2732396;2732408;2732506;464095;12058;2946630;12059;138949;318570,superkingdom;clade;kingdom;phylum;class;order;family;subfamily;genus;species;serotype
582384.0,1,7422,Enterovirus B98,serotype,Viruses;Riboviria;Orthornavirae;Pisuviricota;Pisoniviricetes;Picornavirales;Picornaviridae;Ensavirinae;Enterovirus;Enterovirus B;Enterovirus B98,10239;2559587;2732396;2732408;2732506;464095;12058;2946630;12059;138949;582384,superkingdom;clade;kingdom;phylum;class;order;family;subfamily;genus;species;serotype
318567.0,1,7421,Enterovirus B84,serotype,Viruses;Riboviria;Orthornavirae;Pisuviricota;Pisoniviricetes;Picornavirales;Picornaviridae;Ensavirinae;Enterovirus;Enterovirus B;Enterovirus B84,10239;2559587;2732396;2732408;2732506;464095;12058;2946630;12059;138949;318567,superkingdom;clade;kingdom;phylum;class;order;family;subfamily;genus;species;serotype
103915.0,1,7420,Echovirus 9 strain Hill,no rank,Viruses;Riboviria;Orthornavirae;Pisuviricota;Pisoniviricetes;Picornavirales;Picornaviridae;Ensavirinae;Enterovirus;Enterovirus B;Echovirus E9;Echovirus 9 strain Hill,10239;2559587;2732396;2732408;2732506;464095;12058;2946630;12059;138949;12060;103915,superkingdom;clade;kingdom;phylum;class;order;family;subfamily;genus;species;serotype;no rank
1248136.0,1,7420,Enterovirus B106,serotype,Viruses;Riboviria;Orthornavirae;Pisuviricota;Pisoniviricetes;Picornavirales;Picornaviridae;Ensavirinae;Enterovirus;Enterovirus B;Enterovirus B106,10239;2559587;2732396;2732408;2732506;464095;12058;2946630;12059;138949;1248136,superkingdom;clade;kingdom;phylum;class;order;family;subfamily;genus;species;serotype
47512.0,1,7410,Echovirus E29,serotype,Viruses;Riboviria;Orthornavirae;Pisuviricota;Pisoniviricetes;Picornavirales;Picornaviridae;Ensavirinae;Enterovirus;Enterovirus B;Echovirus E29,10239;2559587;2732396;2732408;2732506;464095;12058;2946630;12059;138949;47512,superkingdom;clade;kingdom;phylum;class;order;family;subfamily;genus;species;serotype
2152662.0,1,7409,Coxsackievirus A16 (strain CVA16-GZ),no rank,Viruses;Riboviria;Orthornavirae;Pisuviricota;Pisoniviricetes;Picornavirales;Picornaviridae;Ensavirinae;Enterovirus;Enterovirus A;unclassified Enterovirus A;Coxsackievirus A16 (strain CVA16-GZ),10239;2559587;2732396;2732408;2732506;464095;12058;2946630;12059;138948;1530249;2152662,superkingdom;clade;kingdom;phylum;class;order;family;subfamily;genus;species;no rank;no rank
222889.0,1,7407,Enterovirus B74,serotype,Viruses;Riboviria;Orthornavirae;Pisuviricota;Pisoniviricetes;Picornavirales;Picornaviridae;Ensavirinae;Enterovirus;Enterovirus B;Enterovirus B74,10239;2559587;2732396;2732408;2732506;464095;12058;2946630;12059;138949;222889,superkingdom;clade;kingdom;phylum;class;order;family;subfamily;genus;species;serotype
1006008.0,1,7405,Human enterovirus 71 HZ08/Hangzhou/2008,no rank,Viruses;Riboviria;Orthornavirae;Pisuviricota;Pisoniviricetes;Picornavirales;Picornaviridae;Ensavirinae;Enterovirus;Enterovirus A;Enterovirus A71;Human enterovirus 71 HZ08/Hangzhou/2008,10239;2559587;2732396;2732408;2732506;464095;12058;2946630;12059;138948;39054;1006008,superkingdom;clade;kingdom;phylum;class;order;family;subfamily;genus;species;serotype;no rank
47513.0,1,7393,Echovirus E31,serotype,Viruses;Riboviria;Orthornavirae;Pisuviricota;Pisoniviricetes;Picornavirales;Picornaviridae;Ensavirinae;Enterovirus;Enterovirus B;Echovirus E31,10239;2559587;2732396;2732408;2732506;464095;12058;2946630;12059;138949;47513,superkingdom;clade;kingdom;phylum;class;order;family;subfamily;genus;species;serotype
1134340.0,1,7385,Enterovirus C116,serotype,Viruses;Riboviria;Orthornavirae;Pisuviricota;Pisoniviricetes;Picornavirales;Picornaviridae;Ensavirinae;Enterovirus;Enterovirus C;Enterovirus C116,10239;2559587;2732396;2732408;2732506;464095;12058;2946630;12059;138950;1134340,superkingdom;clade;kingdom;phylum;class;order;family;subfamily;genus;species;serotype
687343.0,2,7380,Torque teno virus 4,no rank,Viruses;Anelloviridae;Alphatorquevirus;Alphatorquevirus homin4;Torque teno virus 4,10239;687329;687331;3048429;687343,superkingdom;family;genus;species;no rank
47501.0,1,7366,Echovirus E13,serotype,Viruses;Riboviria;Orthornavirae;Pisuviricota;Pisoniviricetes;Picornavirales;Picornaviridae;Ensavirinae;Enterovirus;Enterovirus B;Echovirus E13,10239;2559587;2732396;2732408;2732506;464095;12058;2946630;12059;138949;47501,superkingdom;clade;kingdom;phylum;class;order;family;subfamily;genus;species;serotype
35294.0,1,7364,Echovirus E2,serotype,Viruses;Riboviria;Orthornavirae;Pisuviricota;Pisoniviricetes;Picornavirales;Picornaviridae;Ensavirinae;Enterovirus;Enterovirus B;Echovirus E2,10239;2559587;2732396;2732408;2732506;464095;12058;2946630;12059;138949;35294,superkingdom;clade;kingdom;phylum;class;order;family;subfamily;genus;species;serotype
1803956.0,1,7348,Parechovirus A,species,Viruses;Riboviria;Orthornavirae;Pisuviricota;Pisoniviricetes;Picornavirales;Picornaviridae;Paavivirinae;Parechovirus;Parechovirus A,10239;2559587;2732396;2732408;2732506;464095;12058;2946640;138954;1803956,superkingdom;clade;kingdom;phylum;class;order;family;subfamily;genus;species
28311.0,1,7348,Human papillomavirus type 63,serotype,Viruses;Monodnaviria;Shotokuvirae;Cossaviricota;Papovaviricetes;Zurhausenvirales;Papillomaviridae;Firstpapillomavirinae;Mupapillomavirus;Mupapillomavirus 2;Human papillomavirus type 63,10239;2731342;2732092;2732415;2732421;2732533;151340;2169595;334202;334204;28311,superkingdom;clade;kingdom;phylum;class;order;family;subfamily;genus;species;serotype
74561.0,1,7340,Coxsackievirus B6,no rank,Viruses;Riboviria;Orthornavirae;Pisuviricota;Pisoniviricetes;Picornavirales;Picornaviridae;Ensavirinae;Enterovirus;Enterovirus B;Coxsackievirus B6,10239;2559587;2732396;2732408;2732506;464095;12058;2946630;12059;138949;74561,superkingdom;clade;kingdom;phylum;class;order;family;subfamily;genus;species;no rank
1472343.0,1,7324,Human papillomavirus 184,serotype,Viruses;Monodnaviria;Shotokuvirae;Cossaviricota;Papovaviricetes;Zurhausenvirales;Papillomaviridae;Firstpapillomavirinae;Gammapapillomavirus;Gammapapillomavirus 25;Human papillomavirus 184,10239;2731342;2732092;2732415;2732421;2732533;151340;2169595;325455;1961682;1472343,superkingdom;clade;kingdom;phylum;class;order;family;subfamily;genus;species;serotype
10566.0,1,7320,Human papillomavirus,species,Viruses;Monodnaviria;Shotokuvirae;Cossaviricota;Papovaviricetes;Zurhausenvirales;Papillomaviridae;unclassified Papillomaviridae;Human papillomavirus types;Human papillomavirus,10239;2731342;2732092;2732415;2732421;2732533;151340;333774;173087;10566,superkingdom;clade;kingdom;phylum;class;order;family;no rank;clade;species
2760809.0,1,7317,enterovirus A114,no rank,Viruses;Riboviria;Orthornavirae;Pisuviricota;Pisoniviricetes;Picornavirales;Picornaviridae;Ensavirinae;Enterovirus;Enterovirus A;enterovirus A114,10239;2559587;2732396;2732408;2732506;464095;12058;2946630;12059;138948;2760809,superkingdom;clade;kingdom;phylum;class;order;family;subfamily;genus;species;no rank
2749421.0,1,7316,Enterovirus C105,no rank,Viruses;Riboviria;Orthornavirae;Pisuviricota;Pisoniviricetes;Picornavirales;Picornaviridae;Ensavirinae;Enterovirus;Enterovirus C;Enterovirus C105,10239;2559587;2732396;2732408;2732506;464095;12058;2946630;12059;138950;2749421,superkingdom;clade;kingdom;phylum;class;order;family;subfamily;genus;species;no rank
147683.0,1,7300,rhinovirus B42,serotype,Viruses;Riboviria;Orthornavirae;Pisuviricota;Pisoniviricetes;Picornavirales;Picornaviridae;Ensavirinae;Enterovirus;Rhinovirus B;rhinovirus B42,10239;2559587;2732396;2732408;2732506;464095;12058;2946630;12059;147712;147683,superkingdom;clade;kingdom;phylum;class;order;family;subfamily;genus;species;serotype
147676.0,1,7278,rhinovirus A45,serotype,Viruses;Riboviria;Orthornavirae;Pisuviricota;Pisoniviricetes;Picornavirales;Picornaviridae;Ensavirinae;Enterovirus;Rhinovirus A;rhinovirus A45,10239;2559587;2732396;2732408;2732506;464095;12058;2946630;12059;147711;147676,superkingdom;clade;kingdom;phylum;class;order;family;subfamily;genus;species;serotype
915427.0,1,7227,human papillomavirus 112,serotype,Viruses;Monodnaviria;Shotokuvirae;Cossaviricota;Papovaviricetes;Zurhausenvirales;Papillomaviridae;Firstpapillomavirinae;Gammapapillomavirus;Gammapapillomavirus 8;human papillomavirus 112,10239;2731342;2732092;2732415;2732421;2732533;151340;2169595;325455;1175850;915427,superkingdom;clade;kingdom;phylum;class;order;family;subfamily;genus;species;serotype
2003650.0,1,7215,Cosavirus D,species,Viruses;Riboviria;Orthornavirae;Pisuviricota;Pisoniviricetes;Picornavirales;Picornaviridae;Caphthovirinae;Cosavirus;Cosavirus D,10239;2559587;2732396;2732408;2732506;464095;12058;2946627;586418;2003650,superkingdom;clade;kingdom;phylum;class;order;family;subfamily;genus;species
586420.0,1,7205,Human cosavirus B,no rank,Viruses;Riboviria;Orthornavirae;Pisuviricota;Pisoniviricetes;Picornavirales;Picornaviridae;Caphthovirinae;Cosavirus;Cosavirus B;Human cosavirus B,10239;2559587;2732396;2732408;2732506;464095;12058;2946627;586418;2003649;586420,superkingdom;clade;kingdom;phylum;class;order;family;subfamily;genus;species;no rank
185928.0,1,7202,rhinovirus A73,serotype,Viruses;Riboviria;Orthornavirae;Pisuviricota;Pisoniviricetes;Picornavirales;Picornaviridae;Ensavirinae;Enterovirus;Rhinovirus A;rhinovirus A73,10239;2559587;2732396;2732408;2732506;464095;12058;2946630;12059;147711;185928,superkingdom;clade;kingdom;phylum;class;order;family;subfamily;genus;species;serotype
1418031.0,1,7201,rhinovirus C5,serotype,Viruses;Riboviria;Orthornavirae;Pisuviricota;Pisoniviricetes;Picornavirales;Picornaviridae;Ensavirinae;Enterovirus;Rhinovirus C;rhinovirus C5,10239;2559587;2732396;2732408;2732506;464095;12058;2946630;12059;463676;1418031,superkingdom;clade;kingdom;phylum;class;order;family;subfamily;genus;species;serotype
185939.0,1,7189,rhinovirus A88,serotype,Viruses;Riboviria;Orthornavirae;Pisuviricota;Pisoniviricetes;Picornavirales;Picornaviridae;Ensavirinae;Enterovirus;Rhinovirus A;rhinovirus A88,10239;2559587;2732396;2732408;2732506;464095;12058;2946630;12059;147711;185939,superkingdom;clade;kingdom;phylum;class;order;family;subfamily;genus;species;serotype
291484.0,1,7176,Hepatitis E virus,species,Viruses;Riboviria;Orthornavirae;Kitrinoviricota;Alsuviricetes;Hepelivirales;Hepeviridae;unclassified Hepeviridae;Hepatitis E virus,10239;2559587;2732396;2732406;2732461;2732543;3079366;1009842;291484,superkingdom;clade;kingdom;phylum;class;order;family;no rank;species
2777131.0,1,7154,rhinovirus C51,no rank,Viruses;Riboviria;Orthornavirae;Pisuviricota;Pisoniviricetes;Picornavirales;Picornaviridae;Ensavirinae;Enterovirus;Rhinovirus C;rhinovirus C51,10239;2559587;2732396;2732408;2732506;464095;12058;2946630;12059;463676;2777131,superkingdom;clade;kingdom;phylum;class;order;family;subfamily;genus;species;no rank
167330.0,1,7151,rhinovirus B97,serotype,Viruses;Riboviria;Orthornavirae;Pisuviricota;Pisoniviricetes;Picornavirales;Picornaviridae;Ensavirinae;Enterovirus;Rhinovirus B;rhinovirus B97,10239;2559587;2732396;2732408;2732506;464095;12058;2946630;12059;147712;167330,superkingdom;clade;kingdom;phylum;class;order;family;subfamily;genus;species;serotype
185909.0,1,7144,rhinovirus A41,serotype,Viruses;Riboviria;Orthornavirae;Pisuviricota;Pisoniviricetes;Picornavirales;Picornaviridae;Ensavirinae;Enterovirus;Rhinovirus A;rhinovirus A41,10239;2559587;2732396;2732408;2732506;464095;12058;2946630;12059;147711;185909,superkingdom;clade;kingdom;phylum;class;order;family;subfamily;genus;species;serotype
185917.0,1,7134,rhinovirus A57,serotype,Viruses;Riboviria;Orthornavirae;Pisuviricota;Pisoniviricetes;Picornavirales;Picornaviridae;Ensavirinae;Enterovirus;Rhinovirus A;rhinovirus A57,10239;2559587;2732396;2732408;2732506;464095;12058;2946630;12059;147711;185917,superkingdom;clade;kingdom;phylum;class;order;family;subfamily;genus;species;serotype
185916.0,1,7122,rhinovirus A56,serotype,Viruses;Riboviria;Orthornavirae;Pisuviricota;Pisoniviricetes;Picornavirales;Picornaviridae;Ensavirinae;Enterovirus;Rhinovirus A;rhinovirus A56,10239;2559587;2732396;2732408;2732506;464095;12058;2946630;12059;147711;185916,superkingdom;clade;kingdom;phylum;class;order;family;subfamily;genus;species;serotype
185912.0,1,7116,rhinovirus A51,serotype,Viruses;Riboviria;Orthornavirae;Pisuviricota;Pisoniviricetes;Picornavirales;Picornaviridae;Ensavirinae;Enterovirus;Rhinovirus A;rhinovirus A51,10239;2559587;2732396;2732408;2732506;464095;12058;2946630;12059;147711;185912,superkingdom;clade;kingdom;phylum;class;order;family;subfamily;genus;species;serotype
2045067.0,1,7087,rhinovirus C23,serotype,Viruses;Riboviria;Orthornavirae;Pisuviricota;Pisoniviricetes;Picornavirales;Picornaviridae;Ensavirinae;Enterovirus;Rhinovirus C;rhinovirus C23,10239;2559587;2732396;2732408;2732506;464095;12058;2946630;12059;463676;2045067,superkingdom;clade;kingdom;phylum;class;order;family;subfamily;genus;species;serotype
2045070.0,1,7083,rhinovirus C27,serotype,Viruses;Riboviria;Orthornavirae;Pisuviricota;Pisoniviricetes;Picornavirales;Picornaviridae;Ensavirinae;Enterovirus;Rhinovirus C;rhinovirus C27,10239;2559587;2732396;2732408;2732506;464095;12058;2946630;12059;463676;2045070,superkingdom;clade;kingdom;phylum;class;order;family;subfamily;genus;species;serotype
2035045.0,1,7081,rhinovirus C47,serotype,Viruses;Riboviria;Orthornavirae;Pisuviricota;Pisoniviricetes;Picornavirales;Picornaviridae;Ensavirinae;Enterovirus;Rhinovirus C;rhinovirus C47,10239;2559587;2732396;2732408;2732506;464095;12058;2946630;12059;463676;2035045,superkingdom;clade;kingdom;phylum;class;order;family;subfamily;genus;species;serotype
185936.0,1,7077,rhinovirus B83,serotype,Viruses;Riboviria;Orthornavirae;Pisuviricota;Pisoniviricetes;Picornavirales;Picornaviridae;Ensavirinae;Enterovirus;Rhinovirus B;rhinovirus B83,10239;2559587;2732396;2732408;2732506;464095;12058;2946630;12059;147712;185936,superkingdom;clade;kingdom;phylum;class;order;family;subfamily;genus;species;serotype
1418042.0,1,7075,rhinovirus C28,serotype,Viruses;Riboviria;Orthornavirae;Pisuviricota;Pisoniviricetes;Picornavirales;Picornaviridae;Ensavirinae;Enterovirus;Rhinovirus C;rhinovirus C28,10239;2559587;2732396;2732408;2732506;464095;12058;2946630;12059;463676;1418042,superkingdom;clade;kingdom;phylum;class;order;family;subfamily;genus;species;serotype
2045078.0,1,7070,Rhinovirus C41,serotype,Viruses;Riboviria;Orthornavirae;Pisuviricota;Pisoniviricetes;Picornavirales;Picornaviridae;Ensavirinae;Enterovirus;Rhinovirus C;Rhinovirus C41,10239;2559587;2732396;2732408;2732506;464095;12058;2946630;12059;463676;2045078,superkingdom;clade;kingdom;phylum;class;order;family;subfamily;genus;species;serotype
169066.0,1,7040,Human rhinovirus sp.,species,Viruses;Riboviria;Orthornavirae;Pisuviricota;Pisoniviricetes;Picornavirales;Picornaviridae;Ensavirinae;Enterovirus;unclassified Rhinovirus;Human rhinovirus sp.,10239;2559587;2732396;2732408;2732506;464095;12058;2946630;12059;348531;169066,superkingdom;clade;kingdom;phylum;class;order;family;subfamily;genus;no rank;species
1219405.0,1,7039,rhinovirus C32,serotype,Viruses;Riboviria;Orthornavirae;Pisuviricota;Pisoniviricetes;Picornavirales;Picornaviridae;Ensavirinae;Enterovirus;Rhinovirus C;rhinovirus C32,10239;2559587;2732396;2732408;2732506;464095;12058;2946630;12059;463676;1219405,superkingdom;clade;kingdom;phylum;class;order;family;subfamily;genus;species;serotype
167322.0,1,7033,rhinovirus A82,serotype,Viruses;Riboviria;Orthornavirae;Pisuviricota;Pisoniviricetes;Picornavirales;Picornaviridae;Ensavirinae;Enterovirus;Rhinovirus A;rhinovirus A82,10239;2559587;2732396;2732408;2732506;464095;12058;2946630;12059;147711;167322,superkingdom;clade;kingdom;phylum;class;order;family;subfamily;genus;species;serotype
1219419.0,1,7010,rhinovirus C10,serotype,Viruses;Riboviria;Orthornavirae;Pisuviricota;Pisoniviricetes;Picornavirales;Picornaviridae;Ensavirinae;Enterovirus;Rhinovirus C;rhinovirus C10,10239;2559587;2732396;2732408;2732506;464095;12058;2946630;12059;463676;1219419,superkingdom;clade;kingdom;phylum;class;order;family;subfamily;genus;species;serotype
35514.0,1,6963,Keystone virus,no rank,Viruses;Riboviria;Orthornavirae;Negarnaviricota;Polyploviricotina;Ellioviricetes;Bunyavirales;Peribunyaviridae;Orthobunyavirus;Orthobunyavirus keystoneense;Keystone virus,10239;2559587;2732396;2497569;2497571;2497576;1980410;1980416;11572;3052406;35514,superkingdom;clade;kingdom;phylum;subphylum;class;order;family;genus;species;no rank
35515.0,1,6957,Melao virus,no rank,Viruses;Riboviria;Orthornavirae;Negarnaviricota;Polyploviricotina;Ellioviricetes;Bunyavirales;Peribunyaviridae;Orthobunyavirus;Orthobunyavirus melajoense;Melao virus,10239;2559587;2732396;2497569;2497571;2497576;1980410;1980416;11572;3052420;35515,superkingdom;clade;kingdom;phylum;subphylum;class;order;family;genus;species;no rank
